average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
4.45,12.21,-3.01,15.22,65.54,18.35,1.56971
4.74,12.44,-2.65,15.08,65.93,20.2,1.47762
4.96,12.58,-2.43,15.01,65.98,22.05,1.45974
5.19,12.66,-2.28,14.94,66.29,23.89,1.41725
5.47,12.67,-1.95,14.62,66.12,25.74,1.37128
5.47,12.75,-1.98,14.73,66.0,27.58,1.37128
5.66,13.09,-1.85,14.94,66.15,29.43,1.36136
6.09,13.48,-1.38,14.86,66.53,31.27,1.28856
6.56,13.96,-0.98,14.94,68.0,33.15,1.2994
7.0,14.32,-0.54,14.86,68.09,35.06,1.25946
7.2,14.3,-0.09,14.39,67.58,36.97,1.2448800000000002
7.07,14.3,-0.25,14.55,67.77,38.88,1.11929
6.95,14.12,-0.25,14.37,67.97,40.79,1.11929
7.0,14.13,-0.25,14.38,68.16,42.7,1.10275
7.32,14.63,-0.04,14.67,68.82,44.61,0.97333
7.58,14.77,0.2,14.57,70.07,46.74,0.93624
7.94,15.11,0.57,14.54,70.2,49.33,0.86642
8.16,15.29,0.78,14.51,69.56,51.88,0.87833
8.38,15.58,0.94,14.64,68.6,54.43,0.84
8.68,16.02,1.1,14.92,67.84,56.98,0.84
8.79,16.26,1.06,15.2,66.7,56.44,0.84145
9.21,16.78,1.42,15.36,66.03,55.84,0.82427
9.65,17.1,1.98,15.12,66.21,55.41,0.8281000000000001
9.89,17.27,2.25,15.02,66.25,55.27,0.8215
9.92,17.21,2.26,14.95,65.91,55.47,0.7545
10.19,17.56,2.26,15.3,64.99,55.68,0.69789
10.5,18.01,2.31,15.7,64.01,55.88,0.69789
10.73,18.19,2.55,15.64,63.04,56.08,0.69278
10.75,18.2,2.55,15.65,62.99,56.29,0.57765
10.63,17.91,2.67,15.25,63.69,56.49,0.58862
10.79,18.01,3.04,14.97,63.14,56.69,0.35773
10.89,18.13,3.15,14.98,62.68,56.58,0.248
11.06,18.2,3.28,14.93,62.45,56.05,0.18277
11.09,18.25,3.34,14.9,61.6,55.53,0.18277
11.04,18.24,3.25,14.99,61.13,55.0,0.16133
10.97,18.32,3.13,15.19,61.67,54.47,0.15164
11.06,18.28,3.34,14.95,61.63,53.94,0.15164
11.09,18.25,3.49,14.76,60.86,53.41,0.1258
11.17,18.42,3.3,15.13,60.53,52.88,0.12689
11.39,18.97,3.2,15.77,59.35,52.32,0.1055
11.75,19.61,3.26,16.34,59.05,51.73,0.1055
12.18,20.13,3.63,16.5,59.29,51.13,0.1145699999999999
12.46,20.21,4.15,16.06,59.16,50.54,0.09686
12.72,20.35,4.48,15.87,59.18,49.95,0.09686
12.8,20.39,4.66,15.72,59.4,49.35,0.10333
12.79,20.31,4.74,15.57,59.66,48.76,0.10867
12.95,20.54,4.86,15.68,59.01,47.95,0.12067
13.04,20.68,4.95,15.73,58.16,46.63,0.12067
13.12,20.82,5.01,15.81,58.17,45.32,0.094
13.2,20.8,5.23,15.57,58.66,44.04,0.094
13.14,20.54,5.47,15.06,59.08,41.01,0.112
13.16,20.49,5.58,14.91,59.2,41.09,0.112
13.13,20.58,5.43,15.15,59.23,41.22,0.118
13.14,20.67,5.35,15.32,59.04,41.34,0.13257
13.32,20.88,5.35,15.54,57.98,41.37,0.1385
13.46,21.12,5.27,15.85,57.8,40.96,0.13538
13.48,21.26,5.44,15.82,58.31,40.56,0.12922
13.53,21.37,5.4,15.97,58.63,40.16,0.1443
13.64,21.5,5.46,16.03,58.89,39.75,0.1443
13.66,21.42,5.65,15.77,59.75,39.62,0.15118
13.97,21.7,5.93,15.77,59.97,39.65,0.15358
14.04,21.84,5.89,15.95,60.73,39.87,0.1525399999999999
14.32,22.38,5.91,16.46,60.48,39.82,0.17357
14.59,22.77,6.15,16.62,60.52,39.34,0.172
14.95,23.01,6.62,16.39,61.86,38.9,0.172
15.33,23.18,7.34,15.84,63.23,39.15,0.172
15.54,23.19,7.79,15.4,64.22,39.56,0.1675
15.77,23.43,8.1,15.33,65.14,40.21,0.17482
16.04,23.8,8.26,15.54,65.96,40.86,0.1745
16.09,23.6,8.69,14.91,67.31,41.76,0.17321
16.13,23.31,9.1,14.21,68.43,43.06,0.1874499999999999
16.13,23.18,9.24,13.94,69.17,44.36,0.18167
16.15,23.22,9.17,14.04,70.03,45.67,0.18167
16.28,23.35,9.19,14.16,70.53,46.97,0.20319
16.25,23.35,9.22,14.13,70.79,48.34,0.2175
16.23,23.33,9.23,14.1,71.24,49.77,0.21191
16.35,23.42,9.42,14.0,71.66,51.2,0.23474
16.33,23.62,9.39,14.23,72.35,53.37,0.24365
16.43,23.7,9.45,14.25,72.63,56.32,0.24617
16.55,23.85,9.44,14.41,73.23,59.28,0.25122
16.71,24.05,9.6,14.45,74.25,62.33,0.26633
17.01,24.46,9.77,14.69,74.62,62.44,0.27917
17.33,24.82,10.08,14.74,74.85,62.51,0.2956
17.44,24.66,10.43,14.23,75.95,62.92,0.3135
17.58,24.85,10.57,14.27,75.68,63.79,0.31004
17.68,25.11,10.68,14.43,76.21,64.37,0.34069
17.92,25.28,11.09,14.19,76.83,65.05,0.34892
18.17,25.44,11.33,14.11,77.15,65.82,0.37244
18.45,25.63,11.8,13.83,77.72,66.59,0.41688
18.73,25.93,12.16,13.76,78.32,67.36,0.47762
19.14,26.46,12.47,13.99,77.86,67.86,0.50492
19.46,26.86,12.77,14.09,77.72,68.36,0.56238
19.74,27.02,13.16,13.86,78.01,68.85,0.6302300000000001
19.95,27.11,13.52,13.6,78.19,69.33,0.6375599999999999
20.05,27.07,13.79,13.28,78.47,69.81,0.74172
20.09,27.06,13.85,13.21,78.43,70.32,0.8152699999999999
20.05,27.09,13.78,13.31,78.06,70.16,0.8520399999999999
20.15,27.18,13.85,13.33,77.64,69.89,0.93507
20.26,27.3,14.02,13.28,77.83,69.49,1.05659
20.36,27.35,14.2,13.15,77.86,69.22,1.19326
20.61,27.9,14.2,13.7,76.97,68.7,1.23338
20.83,28.3,14.22,14.08,76.33,67.78,1.44254
20.9,28.35,14.37,13.98,76.66,67.23,1.57723
20.88,28.13,14.61,13.52,77.17,67.07,1.71689
20.95,28.22,14.81,13.41,77.61,66.91,1.9
21.25,28.43,15.12,13.31,77.94,66.68,2.14748
21.51,28.6,15.53,13.07,78.28,66.47,2.39467
21.74,28.8,15.8,13.0,78.37,66.34,2.46504
22.07,28.83,16.25,12.58,78.15,65.47,2.84042
22.23,29.02,16.45,12.57,78.59,63.82,3.26869
22.37,29.06,16.79,12.27,79.04,62.16,3.555
22.55,29.26,16.92,12.35,78.8,57.33,3.9357
22.67,29.39,17.01,12.38,78.64,57.19,4.36585
22.66,29.22,17.16,12.05,79.27,57.54,4.976850000000001
22.94,29.64,17.4,12.24,78.72,57.58,5.139
23.03,29.6,17.61,11.99,79.41,57.37,5.93
23.14,29.48,18.01,11.47,80.26,57.59,6.67077
23.25,29.45,18.29,11.16,80.79,59.57,7.133109999999999
23.35,29.41,18.57,10.84,81.26,63.26,7.61052
23.41,29.37,18.79,10.59,81.84,67.07,8.34067
23.44,29.38,18.92,10.46,82.41,70.93,9.09337
23.52,29.47,19.06,10.41,82.87,75.68,9.40735
23.66,29.64,19.17,10.47,82.84,81.32,10.4475
23.76,29.79,19.25,10.54,82.92,86.78,11.36104
23.85,29.85,19.36,10.49,83.18,92.24,12.04478
23.94,30.03,19.44,10.59,83.38,97.7,13.04748
24.1,30.37,19.54,10.83,83.25,103.09,14.03537
24.26,30.55,19.67,10.87,83.27,108.45,14.91222
24.44,30.84,19.82,11.01,83.36,113.93,15.39569
24.6,30.95,19.98,10.97,83.28,119.42,16.736349999999998
24.74,31.01,20.21,10.8,83.7,124.79,17.95146
24.87,31.03,20.44,10.59,84.11,130.16,18.48085
24.97,31.07,20.64,10.43,84.65,135.53,19.50915
25.18,31.27,20.85,10.42,84.62,140.52,20.60719
25.29,31.33,21.0,10.32,84.85,145.13,21.82307
25.43,31.45,21.11,10.34,85.02,149.73,22.45335
25.53,31.6,21.25,10.35,85.16,154.34,23.95854
25.68,31.83,21.26,10.56,84.94,158.87,25.56596
25.81,31.98,21.39,10.59,84.98,163.32,26.53126
25.95,32.15,21.5,10.65,85.1,167.76,28.02396
26.1,32.32,21.68,10.64,85.19,172.21,30.10715
26.28,32.51,21.8,10.71,85.04,176.66,32.12348
26.34,32.59,21.92,10.67,85.36,179.11,32.94004
26.37,32.6,22.12,10.48,86.0,182.63,35.92108
26.55,32.83,22.25,10.57,85.97,185.72,38.14631
26.65,32.9,22.37,10.52,86.11,188.79,39.43404
26.87,33.23,22.51,10.71,85.78,191.42,42.47241
27.05,33.54,22.61,10.93,85.26,193.64,46.3737
27.17,33.79,22.6,11.19,84.67,194.26,47.20059
27.16,33.79,22.59,11.2,84.73,193.38,48.49454
27.2,33.84,22.59,11.25,84.38,192.37,54.39162
27.15,33.7,22.6,11.1,84.5,191.94,59.19354
27.16,33.7,22.63,11.07,84.41,191.43,62.14215
27.11,33.62,22.61,11.01,84.44,189.87,65.97044
27.03,33.46,22.62,10.84,84.6,188.42,69.15893
26.86,33.23,22.55,10.68,84.92,187.51,73.70255999999999
26.73,33.04,22.39,10.64,84.96,187.35,75.39008
26.63,32.81,22.33,10.48,85.09,187.18,80.94442
26.54,32.78,22.26,10.52,85.19,187.12,86.39864999999999
26.44,32.62,22.21,10.41,85.26,187.01,89.20559
26.34,32.52,22.12,10.4,85.3,186.8,93.59904
26.26,32.47,22.02,10.46,85.28,186.65,98.18189
26.13,32.19,22.02,10.17,85.81,187.05,102.41589
26.07,32.13,22.0,10.14,85.94,188.26,105.06035
25.93,31.82,22.0,9.82,86.39,190.17,110.4295
25.91,31.88,21.95,9.94,86.4,193.04,114.36569
25.82,31.74,21.95,9.78,86.77,196.07,112.96752
25.77,31.66,21.93,9.73,87.01,199.15,115.49907
25.57,31.34,21.91,9.43,87.64,203.28,118.85563
25.44,31.2,21.85,9.35,87.89,209.0,122.30152
25.23,30.83,21.76,9.07,88.39,215.06,125.0675
25.06,30.63,21.66,8.96,88.66,221.48,128.80227
24.85,30.37,21.54,8.83,89.02,228.01,132.12435
24.67,30.03,21.46,8.57,89.4,226.21,132.66210999999998
24.53,29.75,21.35,8.4,89.41,224.26,133.64310999999998
24.32,29.47,21.17,8.3,89.54,222.25,135.37073999999998
24.08,29.24,20.92,8.32,89.65,220.17,139.212
23.8,28.87,20.69,8.18,89.95,218.1,140.61507999999998
23.53,28.49,20.5,7.99,90.45,216.14,145.29938
23.29,28.11,20.37,7.74,91.07,213.99,151.67188000000002
23.21,28.07,20.22,7.85,90.82,211.65,153.0697
23.03,27.93,19.96,7.97,91.03,209.31,154.39567000000002
22.94,27.87,19.85,8.03,91.04,206.34,157.74048000000002
22.83,27.84,19.7,8.14,90.95,202.56,163.10556
22.71,27.79,19.48,8.31,90.92,198.79,164.29877
22.6,27.68,19.32,8.36,90.81,194.9,174.67331
22.51,27.59,19.2,8.38,90.52,190.47,181.40977
22.41,27.57,19.06,8.51,90.25,185.31,187.19485
22.28,27.55,18.8,8.75,90.2,180.14,190.06585
22.15,27.25,18.74,8.51,90.36,175.73,194.66915
22.07,27.25,18.57,8.67,90.25,172.3,195.59989
21.98,27.23,18.44,8.79,90.15,168.82,197.08246
21.86,27.07,18.28,8.79,90.13,165.28,193.52981
21.85,27.17,18.14,9.03,89.88,161.51,195.40848
21.74,27.14,18.0,9.14,89.67,156.94,195.40848
21.62,27.21,17.71,9.5,89.08,151.72,188.88892
21.49,27.21,17.4,9.81,88.63,145.54,192.3608
21.28,26.97,17.17,9.79,88.69,139.24,197.97776
21.1,26.74,17.01,9.73,88.74,132.94,201.44821
21.05,26.75,16.89,9.86,88.35,125.59,204.6605
20.96,26.56,16.84,9.72,88.45,116.64,205.89188
20.97,26.67,16.81,9.85,88.44,107.6,203.90832
20.9,26.6,16.7,9.89,88.36,98.26,202.44352
20.81,26.63,16.55,10.08,88.25,84.3,200.72532
20.76,26.77,16.36,10.41,87.71,83.71,200.1896
20.71,26.97,16.16,10.81,87.49,82.2,203.69183
20.7,27.19,15.96,11.23,87.26,80.69,204.27654
20.69,27.29,15.93,11.36,87.16,79.18,202.53742000000005
20.68,27.38,15.85,11.53,87.0,77.67,199.57728
20.69,27.48,15.79,11.69,86.69,76.05,195.1146
20.65,27.41,15.75,11.65,86.6,74.33,192.49956
20.66,27.46,15.81,11.65,86.68,72.52,190.83528
20.73,27.55,15.92,11.63,86.62,70.71,190.02717
20.52,27.36,15.74,11.62,86.69,69.29,186.54558
20.28,26.85,15.64,11.21,87.18,68.12,179.24542000000002
20.11,26.55,15.61,10.95,87.42,67.35,175.76964
20.0,26.54,15.5,11.05,87.5,66.58,164.9076
19.9,26.46,15.39,11.07,87.68,65.9,157.24384
19.69,26.09,15.11,10.98,87.28,65.4,149.19148
19.26,25.63,14.74,10.89,86.2,65.1,144.93875
18.87,25.52,14.07,11.45,85.53,63.93,138.62842
18.54,25.19,13.73,11.46,85.27,61.69,135.21054
18.47,25.1,13.65,11.45,85.27,59.45,133.70496
18.08,24.81,13.17,11.64,85.17,57.21,134.26479999999998
17.61,24.42,12.63,11.79,84.69,54.67,131.95185
17.2,24.07,12.14,11.93,84.52,52.09,129.60126
16.86,23.82,11.76,12.07,84.48,49.48,134.20808
16.52,23.57,11.42,12.14,84.29,46.87,127.70392
16.28,23.54,10.95,12.59,83.61,44.21,121.11762
15.99,23.37,10.52,12.85,83.22,41.51,118.11763
15.65,23.21,10.03,13.18,82.82,38.8,111.40474
15.27,23.0,9.5,13.5,82.56,36.09,106.33148
14.83,22.64,9.0,13.64,82.26,33.15,101.92589
14.46,22.41,8.54,13.87,82.17,30.15,100.91654
14.19,22.13,8.22,13.91,81.86,30.08,97.865
13.82,21.74,7.81,13.93,81.77,30.02,93.828
13.43,21.34,7.4,13.94,81.44,29.95,90.95796
13.06,20.98,7.04,13.94,81.09,29.89,86.69203999999999
12.67,20.58,6.57,14.02,81.09,29.82,82.14744
12.35,20.34,6.22,14.12,80.98,29.76,77.96411
12.01,20.13,5.77,14.37,80.79,29.69,75.73977000000001
11.68,19.84,5.44,14.4,80.31,30.16,70.62377000000001
11.18,19.24,4.99,14.25,79.85,31.22,65.42562000000001
10.6,18.46,4.52,13.94,79.79,32.32,63.34267
10.33,18.09,4.21,13.89,78.96,33.1,57.98511
10.02,17.89,3.71,14.18,78.19,33.62,54.18693
9.62,17.69,3.15,14.55,77.75,33.75,50.93385
9.28,17.4,2.62,14.78,77.42,33.87,48.66469
8.99,17.23,2.2,15.03,76.94,33.9,43.46977
8.79,17.2,1.95,15.25,77.07,33.75,38.53662
8.77,17.29,1.81,15.48,77.69,33.41,37.25911
8.81,17.35,1.86,15.49,77.83,33.07,32.39307
8.81,17.39,1.74,15.65,77.94,32.73,28.64396
8.78,17.4,1.72,15.68,78.21,32.39,25.3703
8.72,17.28,1.75,15.53,78.44,32.05,23.23777
8.64,17.07,1.8,15.27,78.19,31.7,20.49877
8.46,16.63,1.8,14.83,77.67,31.36,18.14742
8.38,16.41,1.8,14.61,77.0,31.02,17.623150000000003
8.43,16.31,1.77,14.54,76.49,30.68,15.70011
8.25,16.04,1.66,14.37,75.85,30.34,14.28837
8.0,15.75,1.4,14.35,75.29,29.99,13.040299999999998
7.72,15.51,1.12,14.39,75.06,29.65,12.194540000000002
7.53,15.39,0.85,14.54,74.7,29.31,10.86865
7.38,15.22,0.67,14.54,74.63,29.25,9.63496
7.1,14.65,0.51,14.15,73.55,28.04,9.37004
6.72,14.25,0.13,14.13,73.12,28.39,8.48156
6.57,13.98,0.07,13.91,72.58,28.75,7.549810000000001
6.34,13.62,-0.12,13.74,72.14,29.1,7.14496
6.01,13.28,-0.41,13.69,72.28,29.46,6.629689999999999
5.75,13.04,-0.64,13.68,72.23,29.81,6.30669
5.54,12.84,-0.9,13.75,72.05,30.17,5.90708
5.26,12.55,-1.15,13.7,72.02,30.52,5.84452
5.01,12.45,-1.54,13.99,72.16,30.34,5.78707
4.92,12.44,-1.77,14.21,72.66,29.58,5.47411
4.94,12.56,-1.87,14.43,72.6,28.77,5.24367
4.89,12.49,-2.05,14.55,72.34,27.9,5.08892
4.62,12.32,-2.29,14.61,71.34,27.02,4.99715
4.42,12.12,-2.53,14.65,70.98,26.15,5.04338
4.33,12.06,-2.57,14.63,70.88,25.27,4.93563
4.22,11.88,-2.57,14.45,70.91,24.4,5.1643
3.93,11.6,-2.79,14.39,70.33,23.53,4.99519
3.56,11.2,-3.12,14.31,69.65,22.65,5.05
3.28,10.75,-3.27,14.02,69.17,21.78,4.907649999999999
2.97,10.53,-3.51,14.03,68.91,20.9,4.931850000000001
2.81,10.44,-3.69,14.13,68.63,20.03,4.808770000000001
2.58,10.36,-4.0,14.36,67.82,19.15,4.74859
2.36,10.36,-4.36,14.72,67.71,18.28,5.03278
2.3,10.51,-4.55,15.06,68.02,17.41,5.01489
1.9,10.07,-4.9,14.97,67.53,16.53,5.06548
1.28,9.41,-5.36,14.77,66.85,15.66,5.01858
1.0,9.1,-5.59,14.7,66.56,14.78,4.80542
0.86,8.94,-5.65,14.59,67.05,13.91,4.85012
0.85,8.81,-5.62,14.42,67.16,13.04,4.824479999999999
0.73,8.41,-5.53,13.94,66.61,12.16,4.97581
0.42,8.01,-5.79,13.8,65.23,11.0,5.11219
