average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
-2.41,3.55,-7.95,11.5,61.94,12.8,4.78917
-2.09,4.42,-8.1,12.52,65.4,12.8,4.764
-1.09,5.57,-7.17,12.75,67.01,12.8,4.764
-0.22,7.45,-6.62,14.07,68.5,12.8,4.843
0.46,8.72,-6.21,14.94,68.09,12.8,5.4935
1.08,9.24,-5.65,14.89,66.68,12.8,5.02333
0.68,8.79,-5.96,14.75,67.1,12.8,4.36075
0.45,8.35,-6.25,14.6,69.11,12.8,3.30475
-0.14,7.12,-6.35,13.47,68.45,12.8,3.3315
-0.79,6.21,-6.8,13.01,65.18,12.8,2.88033
-1.23,5.89,-7.61,13.5,64.73,12.8,3.21925
-0.65,6.05,-7.3,13.35,63.92,12.8,2.9456
0.04,6.81,-7.05,13.86,63.29,12.8,2.9456
0.26,7.15,-6.67,13.83,62.31,12.8,2.93167
0.03,7.19,-6.96,14.15,58.59,12.8,3.0434
0.88,8.8,-6.47,15.28,56.5,12.8,3.056
2.14,10.53,-5.7,16.23,58.14,12.8,2.983
3.68,12.53,-4.85,17.38,59.02,12.8,2.73025
4.6,12.99,-3.86,16.85,57.29,12.8,2.22833
4.36,12.75,-4.36,17.11,57.06,12.8,2.417
4.09,11.32,-3.75,15.07,61.1,13.65,2.92833
3.21,9.89,-4.19,14.07,64.1,14.65,2.388
3.38,10.27,-3.84,14.11,68.76,15.78,2.388
3.65,10.09,-3.5,13.59,72.94,16.9,2.126
4.3,11.05,-3.11,14.16,74.89,18.03,2.126
4.25,10.5,-2.34,12.84,76.99,19.15,1.85575
4.13,10.34,-1.74,12.07,78.58,20.28,1.85575
4.01,10.36,-1.42,11.79,80.28,21.4,1.77
3.85,10.66,-1.84,12.5,77.28,21.68,1.3204
4.35,12.1,-2.0,14.1,74.54,21.8,1.34025
5.3,13.45,-1.83,15.28,71.88,21.8,1.34025
5.76,13.45,-1.09,14.54,72.12,22.31,1.50825
5.89,13.25,-1.01,14.26,71.72,23.45,1.50825
6.2,13.7,-1.01,14.71,71.96,24.59,1.714
6.91,14.44,-1.27,15.71,71.65,25.73,1.78475
7.45,14.53,-0.74,15.26,70.2,26.86,1.75
7.66,15.15,-0.86,16.01,69.12,28.0,1.805
8.39,15.31,-0.26,15.57,69.14,29.14,1.6285999999999998
8.86,15.03,1.09,13.94,67.77,30.28,1.74367
8.99,15.11,1.41,13.7,67.4,31.25,1.69
8.61,14.39,1.86,12.52,67.04,31.6,1.69
8.51,14.09,1.48,12.61,63.89,31.95,1.8405
8.09,14.25,1.16,13.09,63.02,32.3,2.02767
7.93,14.6,0.78,13.82,62.85,32.65,2.04667
8.43,14.91,1.31,13.6,63.31,33.0,2.0714
8.48,15.41,1.05,14.36,62.58,33.35,2.3585
8.13,15.22,0.35,14.87,66.21,34.43,2.37167
8.31,15.61,0.61,15.0,67.68,35.55,2.37167
9.0,16.47,1.05,15.42,65.98,37.11,2.6665
9.46,17.38,1.44,15.94,66.16,38.68,2.4305
10.19,18.01,1.75,16.26,65.21,40.24,2.20067
10.78,18.61,2.26,16.35,63.29,36.03,2.32333
11.34,18.89,3.22,15.66,60.62,31.81,2.37325
11.65,18.35,4.66,13.69,63.61,29.23,2.1694
11.66,17.91,4.91,13.0,63.06,26.56,2.1694
11.7,18.39,4.05,14.34,58.49,24.19,2.628
11.74,18.86,3.6,15.26,58.3,21.38,2.87533
11.88,19.02,3.62,15.4,58.48,18.56,3.48217
11.51,18.45,3.89,14.56,58.49,15.75,3.297
11.2,17.84,3.75,14.09,60.09,18.71,3.31657
10.56,17.34,2.79,14.55,62.12,21.67,3.44883
10.23,17.9,1.68,16.22,59.19,23.01,3.8678
10.44,18.36,2.18,16.19,59.12,24.41,3.709
10.51,18.05,2.57,15.48,61.95,25.36,3.4666
10.14,17.5,2.42,15.08,61.88,26.56,3.126
10.03,17.26,2.1,15.16,62.44,27.76,2.9382
9.9,16.69,2.34,14.35,65.56,29.09,3.698
9.61,16.3,2.34,13.96,65.96,30.54,4.4272
9.44,15.89,2.67,13.21,66.06,31.99,4.4272
9.55,15.74,2.36,13.37,66.29,33.44,4.4272
9.79,16.78,1.49,15.29,64.41,34.17,4.4046
10.59,18.55,1.53,17.03,60.88,34.67,3.98517
12.15,20.27,3.0,17.27,58.25,34.92,4.5015
13.01,20.71,4.89,15.82,54.89,35.17,4.5316
13.84,21.79,5.64,16.15,50.55,35.3,4.16825
14.7,22.85,6.11,16.74,49.85,35.3,3.70667
15.25,23.74,6.05,17.69,48.02,35.3,3.70667
15.36,23.59,7.1,16.49,48.39,35.3,3.09125
15.55,23.15,8.02,15.13,48.5,35.3,3.18767
15.11,22.01,8.41,13.6,49.72,35.5,3.8375
13.91,20.49,7.74,12.75,54.96,36.1,2.1065
12.89,19.48,6.87,12.6,61.45,31.99,2.1065
12.33,19.05,6.43,12.63,64.84,28.11,2.1065
11.99,18.96,5.99,12.98,65.9,24.49,2.1065
12.1,18.93,6.61,12.31,70.11,21.21,2.1065
12.14,18.78,6.31,12.46,69.71,18.19,2.968
11.84,19.0,5.33,13.68,69.6,15.41,6.249
11.71,18.99,4.95,14.04,70.44,12.75,7.852
12.05,19.76,4.4,15.36,68.55,10.0,9.72433
12.66,20.66,4.21,16.45,65.04,11.96,9.72433
12.46,19.79,4.17,15.61,67.36,15.66,8.33775
12.94,19.85,5.25,14.6,66.69,21.49,7.3804
13.35,20.3,5.24,15.06,62.79,26.96,6.78
14.01,21.56,5.65,15.91,63.32,32.19,6.78
15.07,22.38,7.04,15.34,64.68,37.16,8.75483
16.07,22.96,8.61,14.35,66.94,42.2,8.57167
16.85,22.91,10.09,12.82,71.18,50.13,8.569
16.99,22.39,11.13,11.26,76.15,58.58,8.569
17.98,23.84,12.18,11.66,74.86,65.99,7.7558
18.24,24.36,12.14,12.22,76.19,71.03,8.807
18.06,23.61,12.93,10.69,80.51,76.28,9.03425
17.45,22.0,13.51,8.49,84.31,82.54,11.3522
17.0,21.34,13.44,7.9,85.29,90.18,8.8956
16.66,21.46,12.45,9.01,83.93,97.44,8.62975
16.48,21.66,12.04,9.62,79.86,101.5,12.0926
16.27,21.93,11.36,10.56,77.14,105.64,16.86783
15.86,21.86,10.48,11.39,76.4,109.46,25.73967
15.42,21.01,10.5,10.51,78.47,113.76,30.76843
14.98,20.85,9.83,11.03,79.54,119.96,38.412
15.15,21.66,9.44,12.23,76.89,127.59,42.58614
15.1,22.0,9.06,12.94,76.53,134.19,48.16783
15.21,21.71,9.77,11.94,77.24,141.98,61.55186
15.44,22.03,10.06,11.96,78.62,128.98,77.95357000000001
16.46,23.38,10.73,12.65,78.22,115.38,90.97886
16.9,23.04,11.75,11.29,80.4,102.43,104.40329
17.31,23.65,12.0,11.65,78.36,89.14,125.78586
18.05,24.56,12.14,12.42,76.21,73.86,146.81543
18.69,25.07,12.79,12.29,76.65,56.34,162.9775
18.9,24.81,13.34,11.47,77.5,38.65,186.24014000000005
19.31,25.77,13.46,12.31,76.49,19.77,224.89057
19.74,26.4,13.75,12.65,76.19,21.69,266.16886
19.91,26.49,14.18,12.31,76.32,23.76,320.82314
20.44,27.29,14.68,12.61,75.25,25.61,355.16786
21.05,28.0,15.28,12.72,76.36,28.45,351.55171
21.71,28.64,16.24,12.4,76.89,31.16,375.9105
22.02,28.97,16.59,12.39,76.99,33.69,392.45543
22.4,29.05,17.38,11.67,76.62,36.02,411.68614
22.5,28.69,17.51,11.17,75.55,38.36,423.35229
22.07,27.81,17.44,10.38,76.03,40.7,441.50186
21.67,26.94,17.56,9.38,78.49,43.1,437.33729
21.67,27.16,17.21,9.95,77.45,44.7,439.96186
21.61,27.0,16.97,10.03,76.24,45.17,482.4045
21.33,26.62,16.79,9.84,76.25,45.65,521.1527100000001
20.96,26.49,16.41,10.08,76.4,46.97,541.49814
20.59,26.15,15.92,10.23,77.31,49.74,549.28014
20.39,26.19,15.64,10.55,79.16,52.5,534.6595699999999
20.74,26.79,15.74,11.05,78.91,55.6,537.473
20.8,26.86,15.67,11.19,78.45,59.16,536.30657
20.9,26.94,15.92,11.01,79.01,63.29,558.00783
20.94,26.83,16.32,10.5,79.91,67.41,585.1605699999999
21.02,27.03,16.47,10.55,80.3,72.52,558.87629
21.35,27.11,17.06,10.05,80.78,78.47,549.61629
22.05,28.18,17.54,10.64,79.89,70.21,550.3805699999999
22.37,28.38,18.04,10.34,79.8,61.95,573.91714
22.19,27.91,18.31,9.6,80.81,55.95,567.82186
22.39,28.01,18.59,9.43,80.95,50.4,582.92817
22.38,27.69,18.8,8.89,81.5,45.22,603.48586
22.51,27.7,19.04,8.66,82.65,40.05,568.21714
22.75,27.56,19.44,8.13,83.69,41.55,559.198
22.99,27.74,19.7,8.04,84.0,46.81,535.1215699999999
22.99,27.53,19.95,7.58,84.82,65.09,543.4467099999999
23.13,27.49,20.25,7.24,85.55,83.55,546.77771
23.35,27.9,20.44,7.46,86.45,100.89,548.9443299999999
23.73,28.69,20.45,8.24,86.08,120.4,541.051
24.31,29.56,20.81,8.75,85.89,138.72,493.24286
24.77,30.11,21.15,8.96,85.24,157.05,468.79114
24.9,30.7,21.09,9.61,84.65,167.84,437.27571
24.85,31.01,20.86,10.15,84.52,175.81,430.31943
24.94,31.15,20.73,10.42,84.05,186.24,388.3677100000001
25.01,31.46,20.58,10.89,83.49,196.69,356.46217
25.15,31.69,20.75,10.94,83.31,206.97,353.36929
25.2,31.69,20.92,10.76,83.34,215.32,317.78129
25.09,31.61,20.75,10.86,83.35,223.67,293.23986
24.99,31.67,20.39,11.29,82.64,232.02,273.83857
25.17,31.8,20.31,11.49,81.55,240.25,257.19286
24.94,30.65,20.53,10.12,83.14,245.84,224.30557
25.15,30.97,20.6,10.37,82.64,248.74,214.21167000000003
25.3,31.09,20.59,10.5,82.04,251.42,207.82857
25.67,31.51,20.46,11.05,80.09,252.8,175.238
25.96,31.85,20.65,11.2,78.25,252.8,149.43170999999998
26.04,31.92,20.7,11.22,77.95,252.8,136.62857
26.17,32.02,21.06,10.96,78.25,252.8,117.53629
26.35,31.97,21.59,10.39,78.58,253.71,101.72771
26.77,33.07,21.64,11.44,76.97,222.65,98.3685
26.51,32.37,21.91,10.46,78.73,192.84,93.74929
26.39,32.25,22.22,10.03,80.44,163.76,73.39714
26.35,32.05,22.55,9.5,81.49,135.44,65.58757000000001
26.33,32.0,22.59,9.41,82.34,107.11,65.869
26.18,32.02,22.54,9.49,83.09,84.07,57.16114
25.91,31.69,22.35,9.34,83.96,66.79,56.5915
25.46,31.12,22.09,9.04,85.15,48.59,56.1638
25.33,30.91,21.81,9.1,84.24,62.36,70.40033
25.16,30.92,21.37,9.55,83.32,76.12,78.066
25.09,30.87,21.07,9.8,82.4,90.4,89.26283000000001
24.79,30.51,20.71,9.8,82.61,104.11,104.207
24.31,29.84,20.41,9.43,83.76,118.01,104.62467
23.99,29.14,20.22,8.91,83.3,126.62,115.22167
23.69,28.9,19.75,9.15,82.63,129.49,115.22167
23.5,28.84,19.31,9.53,81.66,132.35,125.596
23.16,28.39,19.03,9.36,81.54,135.21,121.74529
23.13,28.63,18.91,9.71,80.22,136.84,128.10157
22.75,28.26,18.63,9.64,80.16,137.46,136.21357
22.59,28.24,18.29,9.95,79.68,138.15,136.81171
22.41,28.06,18.14,9.93,80.25,141.2,139.54814000000002
22.39,27.84,18.14,9.7,81.19,145.01,140.5745
22.09,27.09,18.36,8.73,83.4,151.4,141.48671
22.08,26.88,18.54,8.34,84.94,159.35,129.91014
22.03,26.43,18.89,7.54,87.45,169.79,122.09557
22.05,26.28,19.07,7.2,89.51,183.47,115.98871
21.87,25.71,19.09,6.63,91.56,198.59,118.12886
21.55,25.2,19.07,6.13,92.86,215.45,116.38243
21.31,25.18,18.77,6.4,92.44,231.97,121.18583
21.0,24.96,18.46,6.5,93.04,250.3,125.931
20.99,24.93,18.44,6.49,92.51,267.0,121.45614
20.66,24.3,18.32,5.98,92.75,254.09,119.936
20.56,24.59,17.99,6.6,91.21,253.31,120.187
20.36,24.56,17.59,6.98,89.89,249.29,114.36129
20.31,24.84,17.16,7.68,87.45,243.59,100.34871
20.18,24.91,16.66,8.25,86.25,235.89,94.8005
20.08,24.79,16.48,8.31,85.21,227.24,102.76386
19.91,24.42,16.41,8.01,85.46,217.3,96.65686
19.92,24.83,16.0,8.82,84.8,206.55,89.39329
19.9,25.58,15.48,10.1,83.91,223.97,88.01128999999999
19.9,25.86,15.34,10.52,84.22,226.77,91.092
19.91,25.94,15.31,10.62,84.76,229.57,89.07114
19.99,26.24,15.46,10.77,85.98,232.37,92.59583
20.19,26.35,15.76,10.59,85.98,235.17,95.68186
20.14,26.29,15.57,10.71,85.79,236.71,90.74143
20.17,27.04,15.02,12.01,82.92,236.97,90.06242999999999
19.96,26.99,14.46,12.52,81.65,237.1,96.195
19.7,26.09,14.38,11.71,81.96,238.77,95.81214
19.38,26.0,13.81,12.19,81.75,242.32,98.76414
19.09,25.74,13.54,12.2,81.49,245.87,105.41683
18.94,25.44,13.12,12.31,80.51,249.42,90.641
18.93,25.35,13.4,11.95,81.2,255.99,86.71483
18.93,25.39,13.55,11.84,81.95,264.04,80.8656
18.78,24.99,13.63,11.36,82.89,273.77,74.357
18.66,24.88,13.74,11.14,83.59,283.51,65.105
18.65,25.12,13.55,11.57,83.21,291.57,64.2275
18.74,24.89,13.79,11.1,82.92,297.76,50.99933
18.61,24.74,13.6,11.14,83.11,303.95,58.37325
18.6,24.46,14.06,10.4,83.66,310.42,76.59275
18.42,23.99,14.0,9.99,84.78,316.25,77.956
18.4,24.19,13.84,10.35,85.1,324.84,69.0185
18.48,24.54,13.99,10.55,85.75,286.21,63.21257
18.76,24.58,14.17,10.4,85.07,247.85,55.64986
18.84,25.45,14.32,11.13,84.85,209.49,51.54133
18.76,25.65,14.17,11.47,85.64,171.12,51.14586
19.06,26.0,14.42,11.57,85.62,132.76,44.64629
19.0,25.89,14.24,11.65,86.5,94.36,39.849
18.79,25.85,13.85,12.0,86.16,53.85,31.29029
18.7,25.02,14.16,10.86,87.05,9.21,32.30671
18.89,24.94,14.44,10.5,87.25,10.22,31.781
18.94,25.25,14.62,10.62,88.26,11.27,34.11583
18.52,23.79,14.5,9.29,88.32,12.89,34.09129
18.13,22.46,14.69,7.78,87.92,15.12,30.01514
17.68,21.93,14.36,7.56,87.71,17.36,27.49729
17.36,22.04,13.94,8.1,86.92,19.35,24.43757
17.19,21.78,13.8,7.98,86.74,21.3,25.10186
16.36,21.31,12.09,9.23,83.02,23.76,23.11643
14.48,19.4,9.81,9.59,79.64,26.79,22.853
12.71,17.99,7.65,10.34,78.5,29.51,24.11414
11.93,17.73,6.46,11.26,78.11,31.86,20.32129
11.47,17.94,5.36,12.59,77.13,33.59,19.20371
10.14,16.8,3.76,13.04,77.5,35.31,18.77386
8.79,15.69,2.31,13.37,77.17,37.04,17.42586
7.53,15.44,0.57,14.87,75.74,38.55,13.46257
7.1,15.56,0.34,15.21,78.3,39.42,12.78167
7.39,16.4,0.83,15.57,81.54,39.61,13.93971
7.57,16.53,1.31,15.21,82.96,39.8,10.51714
7.76,16.97,1.24,15.73,82.17,39.8,11.30643
7.93,17.21,1.21,16.0,81.54,39.8,10.93743
8.18,17.62,1.39,16.24,80.31,39.8,9.72014
8.45,17.77,1.68,16.1,80.25,39.8,9.16843
8.71,17.95,1.86,16.09,80.46,39.8,10.629
8.85,17.98,2.25,15.73,80.46,34.82,10.01857
9.0,17.89,2.39,15.5,80.18,29.85,8.71514
9.04,17.83,2.46,15.36,79.12,24.87,8.97043
8.9,17.7,2.34,15.36,79.75,19.9,8.39943
8.8,17.7,2.59,15.11,80.6,14.92,8.872860000000001
8.71,17.84,2.46,15.38,81.1,9.95,8.848709999999999
8.86,18.28,2.24,16.04,80.2,4.97,9.229
8.75,17.81,2.44,15.38,80.09,2.35,9.60671
8.19,16.8,2.34,14.46,80.68,4.97,9.31986
7.65,15.43,1.92,13.5,81.61,8.1,8.23929
7.25,14.54,1.6,12.94,80.9,11.22,7.90857
6.7,13.51,1.25,12.26,79.09,14.35,7.32729
6.14,12.74,0.44,12.3,78.88,17.47,5.87814
5.88,12.13,0.39,11.74,79.14,20.6,5.91217
5.49,11.44,0.04,11.4,79.86,23.72,6.27971
5.32,11.24,-0.62,11.86,79.16,24.5,5.402430000000001
5.25,11.68,-1.31,12.99,77.81,25.0,5.178
5.85,12.95,-1.06,14.01,76.56,25.0,5.341
6.6,13.75,-0.09,13.84,78.19,25.0,4.88917
7.09,14.49,0.4,14.09,80.82,25.0,4.86217
7.49,14.66,1.14,13.53,81.26,25.0,5.2338000000000005
7.21,14.01,0.86,13.15,79.84,25.19,5.68767
6.04,12.33,0.28,12.05,78.84,25.56,4.55533
5.36,11.48,0.14,11.34,79.07,25.94,3.71383
5.42,11.26,0.16,11.1,78.8,26.31,3.9012
4.51,10.46,-0.55,11.01,77.8,26.69,3.8545
3.16,9.64,-2.19,11.82,76.35,27.06,3.394
2.25,9.19,-3.4,12.59,74.34,27.44,3.1346
1.65,8.94,-4.34,13.27,73.52,27.81,3.70417
1.58,8.72,-4.36,13.09,75.88,30.46,3.393
1.61,8.67,-4.16,12.84,73.56,30.02,4.5886700000000005
1.18,8.4,-5.02,13.42,72.59,29.59,7.34067
0.71,7.49,-5.05,12.54,72.25,29.27,6.93829
0.41,7.11,-5.24,12.35,72.39,29.09,6.64657
0.33,7.08,-5.25,12.33,73.26,28.9,7.4675
0.31,7.08,-5.05,12.13,73.95,28.71,6.46729
0.26,6.93,-4.91,11.84,74.26,28.53,6.45317
-0.17,7.76,-5.25,13.01,74.45,25.88,6.5258
0.31,8.74,-5.31,14.05,78.46,26.12,4.9852
1.07,9.01,-4.39,13.4,81.5,26.38,1.6784
1.57,9.71,-3.99,13.7,83.57,26.5,0.967
1.92,9.87,-3.81,13.69,83.42,26.5,0.763
1.35,8.9,-4.22,13.12,80.58,26.5,1.68125
1.17,8.15,-4.45,12.6,79.64,26.5,1.65525
1.46,7.81,-3.83,11.64,80.77,26.62,1.6608
1.84,7.17,-3.19,10.36,80.91,26.88,1.59567
1.14,6.61,-3.9,10.51,76.85,27.12,1.6824
-0.31,5.6,-5.46,11.06,72.71,27.38,1.93775
-1.39,4.81,-7.09,11.9,71.31,27.81,1.93775
-1.39,5.04,-7.43,12.46,72.71,28.44,2.2292
-0.08,6.15,-6.55,12.7,75.92,29.06,1.5858
-0.14,6.45,-6.51,12.96,76.21,29.69,1.89175
-0.9,6.39,-7.63,14.01,74.48,30.19,1.96133
-1.5,5.71,-8.38,14.09,73.29,30.56,2.307
-2.19,4.51,-8.75,13.26,72.7,30.94,2.15667
-2.68,3.91,-8.99,12.9,70.8,31.31,2.15667
-3.39,3.08,-9.53,12.6,69.44,31.5,1.7225
-4.18,1.83,-9.46,11.29,69.76,31.5,1.9075
-5.01,1.25,-10.13,11.38,69.19,31.5,2.137
-5.38,0.11,-10.16,10.28,67.31,31.5,2.137
-6.0,-1.12,-10.78,9.65,63.01,31.5,2.137
