average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
16.65,23.35,9.35,14.0,60.5,56.45,2.188
17.95,22.4,13.05,9.35,60.25,58.95,2.567
19.8,25.55,13.6,11.95,62.35,60.2,3.1485
20.7,29.0,12.75,16.25,67.5,60.2,3.1265
20.85,28.65,13.55,15.1,74.1,60.2,3.0865
21.55,26.45,16.75,9.7,83.2,81.2,3.5655
21.4,24.5,18.15,6.35,94.75,111.4,3.86
18.45,20.95,15.6,5.35,97.05,121.25,2.853
16.75,20.8,13.55,7.25,89.35,122.4,2.474
18.6,25.65,13.25,12.4,79.9,122.9,2.068
18.0,22.65,14.05,8.6,86.4,126.45,1.572
16.5,19.4,13.8,5.6,88.15,134.25,0.964
17.4,23.5,11.8,11.7,78.55,138.5,0.8825
19.15,27.9,11.0,16.9,76.4,138.5,0.94
19.8,27.15,12.65,14.5,76.55,139.0,0.982
18.2,23.85,12.7,11.15,75.35,140.0,1.055
17.4,23.95,11.9,12.05,71.55,140.5,1.0575
17.4,23.85,12.75,11.1,76.75,140.5,1.0155
17.05,23.2,11.55,11.65,83.6,145.2,0.96
17.9,24.55,10.95,13.6,78.45,154.65,1.199
19.55,27.3,12.15,15.15,69.6,159.4,1.522
21.3,29.1,14.1,15.0,62.45,159.4,0.548
22.3,29.5,14.9,14.6,61.05,79.7,0.99
22.4,29.05,15.65,13.4,66.9,0.0,1.446
21.0,25.05,17.4,7.65,83.25,7.05,1.1455
19.75,23.3,16.7,6.6,83.85,15.15,0.8175
19.8,25.7,14.05,11.65,78.15,17.2,0.651
20.7,27.5,13.6,13.9,78.05,18.2,0.498
21.7,28.95,14.45,14.5,74.35,18.2,0.365
22.75,30.25,14.8,15.45,76.75,18.2,0.4435
24.25,31.25,16.95,14.3,74.3,18.2,0.5225
24.0,28.95,19.05,9.9,71.75,20.1,0.624
23.55,27.65,20.15,7.5,78.8,41.15,0.879
24.1,29.55,20.2,9.35,84.8,80.55,0.7545
23.3,29.55,19.45,10.1,84.6,100.8,0.476
22.3,28.0,18.7,9.3,85.3,100.8,0.339
21.65,24.6,19.15,5.45,89.5,104.6,0.3675
22.25,24.85,19.65,5.2,86.25,113.9,0.425
22.85,26.85,19.2,7.65,82.2,119.4,0.527
21.9,25.35,19.25,6.1,88.35,120.3,0.5635
21.85,26.4,18.0,8.4,87.6,122.2,0.4945
22.4,29.2,17.1,12.1,79.6,123.2,0.462
23.1,30.65,17.05,13.6,73.85,123.2,0.432
23.4,30.35,16.55,13.8,75.2,123.2,0.417
23.1,28.05,17.85,10.2,78.9,123.2,0.414
22.9,27.1,18.6,8.5,79.95,123.2,0.4215
23.35,28.75,18.1,10.65,78.4,123.2,0.439
23.95,29.7,19.25,10.45,77.3,123.2,0.448
24.15,29.35,19.9,9.45,78.3,123.2,0.435
23.9,29.25,19.9,9.35,82.4,132.05,0.387
23.6,29.1,20.6,8.5,85.65,149.9,0.4655
23.9,29.2,20.6,8.6,83.5,158.9,0.8725
24.5,30.45,19.5,10.95,80.9,79.45,1.22
25.15,31.45,19.75,11.7,81.45,0.0,0.8505
24.5,28.7,21.5,7.2,86.85,7.05,0.455
23.5,25.85,21.7,4.15,90.2,30.1,0.448
22.5,24.4,20.55,3.85,93.7,53.35,0.467
22.25,23.65,20.55,3.1,98.95,108.35,0.4275
24.3,26.2,22.75,3.45,99.55,167.7,0.3885
25.6,28.85,23.7,5.15,95.9,179.95,0.3975
25.85,30.0,23.5,6.5,90.45,181.35,0.436
26.05,30.75,23.25,7.5,88.15,182.85,0.458
26.05,31.25,22.15,9.1,88.7,183.6,0.45
26.85,31.7,22.95,8.75,86.9,183.6,0.468
27.7,32.6,23.95,8.65,83.05,183.6,0.41
27.65,32.05,23.8,8.25,83.15,183.6,0.3475
27.7,32.3,23.35,8.95,82.2,183.6,0.3215
27.1,33.55,22.45,11.1,82.4,184.35,0.308
26.2,32.7,21.75,10.95,83.3,185.85,0.328
26.45,31.85,21.9,9.95,79.8,186.6,0.34
27.2,32.2,23.25,8.95,77.75,186.6,0.321
27.3,32.45,23.35,9.1,79.75,186.6,0.8045
27.35,33.7,22.1,11.6,80.4,186.6,0.8285
27.7,34.25,21.9,12.35,78.2,186.6,0.3525
27.65,33.35,22.6,10.75,78.55,186.6,0.328
26.1,29.1,23.55,5.55,87.4,186.6,0.343
26.15,29.3,23.4,5.9,83.9,186.6,0.366
27.85,33.25,23.05,10.2,72.05,186.6,0.426
27.75,33.3,22.45,10.85,73.9,186.6,0.3885
27.75,34.1,21.8,12.3,76.95,186.6,0.3615
27.9,34.05,22.45,11.6,77.9,186.6,0.3545
27.2,33.25,21.7,11.55,81.15,187.45,0.3525
27.6,33.3,22.95,10.35,82.9,193.0,0.8435
28.15,33.0,24.95,8.05,84.35,100.65,1.319
27.1,31.3,24.4,6.9,90.3,9.3,0.368
26.45,31.0,23.55,7.45,91.4,35.55,0.4165
26.95,32.55,22.8,9.75,86.45,79.1,0.466
27.85,33.75,22.95,10.8,82.35,102.1,1.198
27.8,34.2,22.9,11.3,82.45,108.95,1.2455
27.1,34.05,22.0,12.05,83.1,122.8,0.461
26.05,31.9,21.8,10.1,86.95,138.95,0.36
25.85,31.15,21.8,9.35,87.3,157.6,0.387
26.5,32.25,22.3,9.95,83.2,167.1,0.3595
26.35,31.95,22.4,9.55,83.2,167.1,0.329
25.9,31.3,21.75,9.55,84.4,167.1,0.359
25.75,30.2,22.45,7.75,85.95,169.15,0.421
25.0,29.1,22.65,6.45,88.35,176.85,0.8245
24.4,29.65,21.4,8.25,88.8,191.25,1.199
25.0,30.65,20.85,9.8,84.3,209.0,0.404
25.5,30.7,21.15,9.55,78.95,218.0,0.3705
24.4,30.75,20.5,10.25,82.8,219.9,0.7445
22.85,30.5,19.3,11.2,89.5,223.8,0.8965
23.55,30.2,18.95,11.25,86.15,225.8,0.6595
24.65,28.45,20.95,7.5,88.25,232.7,0.6845
25.05,28.35,22.25,6.1,90.9,247.85,0.691
25.05,28.8,22.35,6.45,92.15,259.3,0.685
24.95,27.9,23.05,4.85,96.25,272.6,0.6965
25.1,28.4,22.8,5.6,95.8,286.4,0.5865
25.35,29.95,22.2,7.75,90.4,295.1,0.4685
24.7,30.4,21.45,8.95,90.55,307.45,0.476
24.1,29.7,20.7,9.0,91.6,331.3,0.505
25.0,29.4,21.7,7.7,90.0,349.6,0.53
25.25,29.25,22.55,6.7,91.35,352.55,0.48
25.35,30.45,22.2,8.25,88.75,354.95,1.2035
25.25,29.95,21.95,8.0,90.55,183.8,2.2115
23.2,26.15,20.85,5.3,95.05,13.25,2.5435
22.4,25.55,20.1,5.45,92.7,17.35,1.62
23.3,27.45,19.9,7.55,87.45,19.6,0.5755
22.6,25.65,19.7,5.95,87.25,20.2,0.502
21.7,24.0,19.45,4.55,86.05,21.55,0.584
22.25,25.4,19.95,5.45,85.35,23.4,0.563
22.6,27.1,19.3,7.8,85.85,25.75,0.517
22.1,27.9,17.2,10.7,85.8,27.0,0.4955
22.2,27.45,18.3,9.15,89.6,27.0,0.5
23.05,28.4,19.4,9.0,89.2,27.0,0.5785
23.75,30.15,18.9,11.25,86.25,27.0,0.656
23.75,29.55,19.2,10.35,82.15,27.0,1.85
23.4,28.35,19.75,8.6,80.15,29.2,1.4135
23.65,29.3,19.75,9.55,75.65,33.65,1.459
22.5,28.5,18.35,10.15,76.5,37.35,1.4945
22.1,27.1,19.0,8.1,83.75,40.55,1.3775
23.15,28.45,19.45,9.0,82.1,42.3,2.89
22.7,28.9,17.65,11.25,81.65,42.3,4.073
19.55,26.9,13.95,12.95,82.55,120.9,1.395
20.1,27.3,13.95,13.35,83.85,120.9,2.0005
21.25,27.05,16.55,10.5,84.15,120.9,2.606
22.05,27.2,18.35,8.85,81.35,120.9,2.82
22.55,26.45,19.4,7.05,78.95,120.9,3.574
22.7,26.4,20.75,5.65,86.35,130.35,3.7585
22.5,28.5,19.55,8.95,88.75,140.85,3.0725
21.6,28.45,17.5,10.95,85.8,71.95,1.9455
21.0,28.1,16.3,11.8,87.0,2.0,1.5825
21.65,29.2,16.3,12.9,84.05,2.0,2.23
22.7,30.0,17.65,12.35,83.4,2.0,2.223
22.7,29.9,17.4,12.5,84.95,2.0,2.6635
22.15,29.5,16.65,12.85,83.75,2.0,3.0
21.65,28.0,16.7,11.3,85.85,2.0,3.0175
21.4,26.35,17.4,8.95,89.3,2.0,3.8105
22.35,27.85,18.45,9.4,86.2,2.0,4.3725
23.2,29.8,18.35,11.45,85.6,2.0,4.263
19.5,25.35,16.1,9.25,90.95,3.3,9.289
16.65,20.25,14.5,5.75,94.15,6.35,8.202
19.0,22.6,15.7,6.9,88.4,10.1,6.7315
20.6,26.1,16.7,9.4,83.85,12.1,6.3705
20.1,25.8,16.65,9.15,85.65,13.7,7.248
16.9,21.15,12.8,8.35,81.2,17.05,8.9295
11.15,15.3,6.15,9.15,65.6,20.8,9.756
9.15,15.75,2.05,13.7,61.75,22.8,10.526
10.65,17.85,3.6,14.25,77.35,24.0,10.9915
10.9,17.4,6.2,11.2,85.8,25.2,11.938
10.9,16.8,4.4,12.4,71.0,25.2,12.514
10.05,17.2,3.05,14.15,72.95,25.2,12.761
9.45,18.65,1.75,16.9,74.55,25.2,12.6215
10.1,19.7,2.4,17.3,75.95,25.2,12.33
10.8,19.45,3.6,15.85,78.65,25.2,15.192
10.75,19.9,3.25,16.65,80.2,25.2,15.4405
11.0,20.6,3.6,17.0,80.85,25.2,16.168
10.95,20.8,3.45,17.35,78.15,25.2,16.384
11.45,21.2,3.85,17.35,76.75,25.2,16.8185
12.1,19.45,5.95,13.5,82.1,25.2,18.713
11.55,19.55,5.15,14.4,84.75,25.2,19.91
11.9,20.95,5.2,15.75,84.4,12.6,23.294
11.05,18.85,5.15,13.7,85.7,0.0,24.458
9.6,17.85,3.1,14.75,84.0,0.0,25.615
10.45,19.3,4.05,15.25,82.7,0.0,14.2365
11.25,19.95,4.9,15.05,83.15,0.0,13.8395
12.25,20.9,5.85,15.05,77.45,0.0,25.7325
13.6,22.75,6.25,16.5,73.6,0.0,26.651
12.9,20.8,6.3,14.5,76.05,8.9,23.718
10.5,14.9,7.5,7.4,75.2,18.75,22.324
8.85,12.0,6.25,5.75,77.15,20.85,21.8185
8.7,12.2,5.45,6.75,85.4,23.5,11.7805
8.05,11.8,4.45,7.35,86.8,25.5,10.9235
7.6,13.7,3.4,10.3,85.55,26.5,20.262
8.0,16.75,3.05,13.7,87.0,27.0,19.531
8.05,17.3,2.2,15.1,87.05,27.0,17.75
8.1,16.65,1.85,14.8,83.7,27.0,18.8555
8.7,16.05,1.5,14.55,80.2,27.0,21.9725
8.4,16.3,1.0,15.3,83.35,27.0,13.4415
8.15,17.55,1.3,16.25,87.8,27.0,11.753
8.7,17.1,3.35,13.75,92.8,27.0,22.161
9.7,16.35,5.2,11.15,94.15,27.0,23.715
9.15,14.65,4.1,10.55,85.0,28.6,22.087
6.2,10.9,2.7,8.2,83.2,31.85,20.148
6.4,11.25,2.6,8.65,79.45,36.25,19.38
7.7,14.7,2.2,12.5,75.8,39.0,10.51
7.2,14.6,0.3,14.3,77.9,39.0,8.6625
6.55,13.15,-1.75,14.9,74.7,39.0,17.4215
5.95,14.1,-1.95,16.05,76.45,39.0,17.987
7.25,15.55,-1.35,16.9,79.2,39.0,18.459
8.45,14.65,1.7,12.95,83.05,47.3,18.33
6.05,9.85,2.8,7.05,81.9,28.45,32.8345
3.6,7.05,1.0,6.05,77.5,1.8,23.822
4.4,8.55,1.55,7.0,79.25,2.3,20.799
5.55,10.6,0.4,10.2,78.9,2.3,41.685
4.8,11.6,-2.0,13.6,79.0,2.3,41.948
5.2,13.0,-0.85,13.85,82.25,2.3,43.664
6.4,13.95,-0.45,14.4,82.75,2.3,44.3605
5.5,13.8,-2.4,16.2,84.1,2.3,46.8545
6.6,14.2,-0.95,15.15,84.75,2.3,24.425
8.6,14.55,2.3,12.25,85.15,2.3,8.3055
7.5,13.8,2.3,11.5,87.4,2.3,17.113
6.1,12.25,1.8,10.45,82.85,2.3,17.813
3.85,8.65,-0.9,9.55,70.65,2.3,17.131
1.5,7.45,-4.95,12.4,71.4,2.3,17.2425
4.3,11.85,-2.25,14.1,82.4,2.3,17.504
6.75,12.45,1.1,11.35,90.05,2.3,9.5395
4.1,9.45,-1.85,11.3,84.75,2.3,8.606
-2.0,4.6,-7.0,11.6,76.3,2.3,16.742
-1.15,4.6,-5.55,10.15,77.85,2.3,17.697
3.9,10.65,-2.2,12.85,80.55,2.3,15.425
5.0,13.55,-2.05,15.6,84.9,2.3,15.19
4.5,13.5,-2.75,16.25,80.5,2.3,13.9655
2.7,12.7,-4.3,17.0,73.2,2.3,7.445
2.3,11.55,-4.3,15.85,75.4,2.3,7.738
-0.8,5.95,-5.75,11.7,78.0,2.3,14.619
-4.95,-0.15,-8.35,8.2,76.75,2.8,15.676
-5.0,0.3,-9.1,9.4,75.8,3.3,12.334
-0.65,4.5,-5.75,10.25,78.6,3.3,14.1355
3.45,7.85,-2.3,10.15,78.95,3.3,8.7665
3.75,7.2,-0.65,7.85,71.0,3.3,8.9
0.5,3.6,-1.9,5.5,72.55,3.8,17.3705
